"","agem","agerace","age0","wm","wrace","wn","w0","eage","ew","em","er","erace","egender","ehr","en","ey","e0","mrace","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","nage","nm","nrace","n0","yage","yw","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"452",-0.0671326160022282,-8.07180428073843e-05,1.4887864285904,-0.0151740450381095,0.00433346064880825,-0.00192012004653686,1.16783998449009,-0.0141158129975687,0.0021571883724333,-0.00271612305033423,0.000272216669257665,-0.000453269127105418,-0.11832581198047,0.0296312367873728,0.00495216482806404,0.365184234063534,2.26174902494722,-0.00852238054171736,1.30148733268897,-0.00533417504785388,0.0221151321107025,0.00714187143118202,0.00260403289326921,-0.0136202090352954,-0.00161300363796821,0.028333351663264,0.0100756937605065,-0.000571078138785171,0.0158661157714022,-0.102745021736433,-0.00487025264362551,0.022770738055021,-0.0143762981516205,-0.862401629911785,-0.0875208320522163,0.597626985136117,1.18748821423956,-0.145262819727386,0.0333689714346939,-0.027190521418443,0.0110050630139089,0.235043748473772,-0.000821474436810444,2.96593501279585,-0.0107684834275436,0.0393537908502948,-0.0690358219228367,-0.00235934951114353,-0.000704904025713243,-0.477048374224577,0.000300267347219909,-0.00142553205892829,0.00390523258844383,3.56673531230087,0.249653012900548,-0.00908909020358765,-0.165508868834955,-0.832122484153016,0.0215983505668247,1.05288399573795,0.324808028140082,-0.0012454482439069,-5.16571828602565,0.891884597155339,0.944396419495192,5355962.15932755
"453",-0.0689986792711036,-0.00168013812017217,1.49071435857724,-0.0144183245640146,0.00827594898340351,-0.000205523150990658,1.1628507525762,-0.01340918792737,0.00300703256994328,-0.00128525837720575,-0.00033913186526365,-0.00119910451984313,-0.113263470789759,0.0313104448732186,0.00373119728904895,0.362088308292543,2.26785285479777,-0.00767527548072918,1.29818616920606,-0.00347500618624256,0.0220145911230023,0.00601805630406694,0.00262429636324515,-0.0135904636456881,-0.000442899924087838,0.0230042387365861,0.00999135022633468,-0.00110496846234202,0.0199114614219864,-0.102794868880291,-0.00724642458779692,0.0170732666025414,-0.0148741529663796,-0.853386589356316,-0.0912007059749656,0.601426726290238,1.18168419573132,-0.15037841356553,0.0324705982482541,-0.0307533218348892,0.0120376983254785,0.235198659447753,-0.00482794687363292,2.97461191880175,-0.0114253578123407,0.0442946242887476,-0.0711529341813526,-0.00334877171764409,0.000982972223791541,-0.480760636910564,-0.000217464024136093,-0.00146097786293222,0.00381480050791034,3.57877759461853,0.24443958231004,-0.00933593690983004,-0.158321828696603,-0.819598814514641,0.0126168808188853,1.04033591997337,0.300776063348704,-0.000611226509928826,-5.16431853616441,0.894330355641226,0.945690412154647,5355956.31711522
"454",-0.0710414041496567,-0.00445966339096827,1.48942326631049,-0.0168439091062231,0.00739827449037909,-0.000190967133157112,1.18303191977253,-0.013313629259624,0.00217076268780692,4.9401590978579e-05,0.000752965452844316,-0.000604278757641847,-0.112418216400043,0.0319355132643958,0.00410957640164361,0.365827697733968,2.26079719269795,-0.00706093762068515,1.29489632299329,-0.00475009848136102,0.0216783151805332,0.0070554535662599,0.00147188440220761,-0.0158231719079966,-0.00047027807192824,0.0272698296883223,0.00967912662716522,-0.00108342222205372,0.0201401353459599,-0.104749016306359,-0.00923187813358519,0.0233841387384576,-0.0133521214297995,-0.869657352141518,-0.0914795076152346,0.600486953181517,1.17899961030744,-0.151649845726713,0.019517206140665,-0.0288009355895649,0.00219142549292148,0.24713352311146,-0.00356002888796994,2.95994440730172,-0.0115447641775445,0.0400095759413638,-0.0692910868073049,2.41829328340103e-05,-0.00140923452817806,-0.481793083787405,0.000180076426654656,-0.00141924423358829,0.00392401040589233,3.57352809130096,0.241177669124004,0.000718793815295226,-0.152741146228706,-0.839518296114264,0.0294788586500302,1.03768885521771,0.300374069212215,-0.00343684997237517,-5.16643951384675,0.888772973345567,0.942747566077774,5355961.48879669
"455",-0.0701348192903703,-0.00102606376711271,1.48378605332455,-0.0161931986540834,0.00493702241484452,-0.00176307103954657,1.1903826395498,-0.0132673845910073,0.00149589412343682,-0.000292549007397939,0.00145509490143011,0.000928980257652419,-0.112989399199178,0.0314442978732885,0.00442329610465345,0.365103958828781,2.26139865725077,-0.0102799159013133,1.28534962753643,-0.00378632293129316,0.0208225842165087,0.00714411303582895,0.00288197697355497,-0.0149089464316444,-0.000793305773906394,0.0256359396107415,0.00994120896592711,-0.000511109159448227,0.0181531057057857,-0.104944913145383,-0.00756828563270665,0.0184240518537026,-0.0134480694361391,-0.846326036701722,-0.0910184478851916,0.587686958838752,1.17199396531302,-0.139761448282864,0.0251317658565927,-0.0198358500981587,0.0128217868651244,0.218687832428593,-0.0046079073167307,2.92362975259927,-0.0162379514092958,0.0370978926236722,-0.0719207566356339,0.00460225099270744,-0.000525151906316099,-0.473045653403946,-0.000113369409252673,-0.00125806611426208,0.00397089046728722,3.5732104153008,0.229563576485173,-0.000956739182449997,-0.157790896458687,-0.844518670402899,-0.00354664056111871,1.03240568956771,0.352203942808028,-0.000977564156707919,-5.16757380521889,0.892572016808376,0.944760295952564,5355945.36229585
"456",-0.0729980932437616,-0.001951247757361,1.50260994975361,-0.0155542354921633,0.009515949535519,-0.000624409315451185,1.18683686336528,-0.0137593756787911,0.00139832412615141,-0.000441711992887953,0.000841818766257367,-0.000485082901244157,-0.113592631046176,0.0312876219540506,0.00374728046235725,0.364458742409364,2.26665763093969,-0.00285756776227161,1.31900577023652,-0.00447630264669147,0.0218126992893007,0.00668931263104654,0.00160276122551565,-0.0158640742144291,-0.00112703330048039,0.0246947910280185,0.00990207491994603,-0.00106955777374666,0.019278280827352,-0.100432886392373,-0.00722414904561323,0.0169526934503007,-0.0136908275584192,-0.860069609823702,-0.0923507819644301,0.610727095737967,1.13692627603574,-0.135370941149386,0.0251593143955087,-0.032921459041592,0.0135520223370731,0.258346405342216,-0.00331541792627553,2.9480989624398,-0.0152287639098448,0.0445471940741409,-0.0709999790333764,-0.00453535743459496,-0.000708176306991346,-0.485775234529252,-0.000699105869954417,-0.00151947752704414,0.00434595397324305,3.5790884113309,0.246034721784435,-0.0122304713847027,-0.154753442309368,-0.834820416044432,0.0108092813284107,1.04009476851295,0.291988313447261,-0.000866173674141649,-5.171744113001,0.887833814354297,0.942249337677823,5355959.0035514
"457",-0.0679086708843639,-0.0019791450133306,1.48048227880821,-0.0183695795366991,0.00532461037219239,0.000425088572602828,1.18317552287763,-0.0149890207310279,0.00160039722367674,-0.00228849116120201,0.00275412521075641,-0.00196752432877892,-0.114882090159308,0.0313038601711306,0.00420428883131489,0.368397294725889,2.26907872548983,-0.00452306167155148,1.32540895227806,-0.00397640394409238,0.0222267874026459,0.0063801895747305,0.00116660407677306,-0.0157546659938695,-5.85644079956847e-05,0.0269648077710827,0.0105769783245351,-0.000917443050095661,0.0191622883384221,-0.104867235328639,-0.00729603945646465,0.0252348017754635,-0.011071680561915,-0.860620622640429,-0.0907388917740345,0.589931650425933,1.16400316993696,-0.148270492411279,0.019436597014723,-0.0295818166617414,0.00861485149951749,0.224767694193,-0.00398150710063815,2.95104966632126,-0.0136735753156027,0.0394758221139679,-0.0696791233882731,-0.00160113026417869,-0.00182575059732317,-0.489085723907369,0.000548811620432778,-0.00159002975860841,0.00431786131015631,3.56798865968888,0.248723792546797,-0.00761574625227238,-0.14676254828444,-0.832915405594871,0.0220585845115358,1.01368170387432,0.346745406161152,0.000479938262681767,-5.21651676869995,0.895107754212803,0.946101344578266,5355954.27940006
"458",-0.0700323458374627,-0.00230529345841319,1.48312168189061,-0.0135147461196768,0.00763083470053658,-0.000129283871565236,1.1599419135595,-0.01482064349606,0.0023753482460766,-0.00190389291098941,0.00199657233232605,0.000213876916337627,-0.11619848199751,0.0306133461521171,0.00396875408364711,0.366672248768777,2.26723644184512,-0.0103663236389055,1.33095582978846,-0.00361513282507377,0.0222832363912495,0.00626373960247944,0.00259286247641213,-0.0162834357113722,-0.00166666769606607,0.0317178228981609,0.00961015958129121,-0.001204616288924,0.0192452071166779,-0.103740537612374,-0.00469778107042999,0.0205312717241344,-0.0154823906388632,-0.854404747057887,-0.0840564016812115,0.590067030368632,1.16901527345041,-0.148936881440691,0.0367077884693417,-0.0283690970618086,0.00513825124726571,0.227928637000594,-0.00329619629342213,2.9456501422117,-0.0106956672254121,0.040185995668895,-0.0731363374407028,-0.00580884538561881,-0.00154500067030627,-0.48590825397964,0.000281124159864389,-0.00226067632670899,0.0043604671490644,3.5756190220293,0.260246145347289,-0.0139007705371368,-0.145518606454345,-0.842300945326851,0.0128793480142977,1.02370126625619,0.348572987768048,-0.00171633357369437,-5.20716368227626,0.894317318011692,0.945683518948962,5355949.24293282
"459",-0.069660214954384,-0.00233059764597727,1.49659046311999,-0.0138001941402036,0.00728683985964722,-0.000695286164849088,1.19251213466162,-0.0150548412902467,0.000889048285100427,-0.00299011454915337,7.41687591348687e-05,-0.000973841108246699,-0.116257030662637,0.0320826835437698,0.00440067629640942,0.365769205757849,2.26544235818939,-0.00466919986142223,1.32804939031688,-0.0044898462192027,0.0216896058551177,0.00633674760757521,0.000801157255214514,-0.0142572897280907,-0.000847675656975975,0.0283818415489507,0.00842244182540777,-0.00104210822799498,0.0183186154720807,-0.103325006421949,-0.007509248576071,0.0226359864129868,-0.0132845299801942,-0.847531205239547,-0.0851168674595704,0.593966799563905,1.15146522001761,-0.157462024737714,0.0246512274293621,-0.0282417757715496,0.00450155088319063,0.243478831683241,-0.00431092871892883,2.94282915035929,-0.0140897440523549,0.0420161931794956,-0.0636815464595651,0.000713444138327646,0.000564819182278225,-0.48677328150371,0.000267624841113338,-0.00155418395872929,0.00444989707988892,3.57170151162848,0.260621442342913,-0.00126738461282586,-0.1602800142462,-0.818983736688392,0.0297806974052574,1.02934037106965,0.289487076845487,0.00154767146837148,-5.19039468269867,0.89850620844468,0.947895673818949,5355954.08711743
"460",-0.0684672423428997,-0.00239763447608706,1.49445066984377,-0.0128299056806979,0.00773754165476851,-0.000721691593669975,1.16075259956875,-0.0127746862072079,0.00233461317929893,-0.00111990477941965,0.00207641217960594,0.00175868748050018,-0.109792120696804,0.0332124804753493,0.00426074194102296,0.366738448517835,2.2681950472198,-0.0071196519466479,1.30088397247032,-0.00394755532280449,0.0223666534466021,0.0066245646611256,0.00256361432935744,-0.014768542248394,-0.00112475470609077,0.0275654148320778,0.00885950750740119,-0.00103586701468077,0.0199423789769207,-0.102208875924693,-0.00658524629884671,0.0231295444731335,-0.015188602019532,-0.870109166779086,-0.0865462289711666,0.591954978869112,1.12954640338853,-0.138384013904813,0.0353778490794089,-0.0213264106305879,0.013686235112351,0.241878504146155,-0.00196000530636622,2.90818295014283,-0.013002196964595,0.0402377223948904,-0.0747410757476175,-0.0020140631684827,0.000232157331385762,-0.503983402962186,-0.000636127188414381,-0.00207741205887101,0.00453622625505327,3.57128299224138,0.231842433699191,-0.00699840808375293,-0.151341547848121,-0.852256021152856,0.00893137868238264,1.03680218077479,0.322491855442311,-1.9098524861608e-05,-5.20530614046549,0.892638253251756,0.944795349931272,5355963.21851547
"461",-0.0684301731343558,-0.00170378566369734,1.49602702290814,-0.0129809207965642,0.00824975906646841,-0.00101912221198771,1.19201349869804,-0.0142255271556688,0.00140327447194629,-0.00229996349073869,-0.000911892360351107,0.000411096549455532,-0.108321308421983,0.0308340733804139,0.0045606927746261,0.368535050876111,2.26472047275384,-0.0049342852733413,1.30297716143732,-0.00428156530076954,0.0214548060702198,0.0070288021782527,0.000893954752189424,-0.0144437674427429,-0.00150986513477498,0.0268443508609481,0.00869176179739683,-0.000759299958557513,0.0191027092373154,-0.102977054391223,-0.00840308951317406,0.0193611584659028,-0.0173742458986145,-0.850102038672233,-0.0849428605297578,0.611760224527129,1.15218464982279,-0.140365104389471,0.0224028660243718,-0.0300732907359649,-0.00141510969720336,0.239528442664809,-0.00421175082674392,2.86242817470431,-0.014284634592111,0.0372533645597538,-0.065174473725882,-0.00652733038414214,0.000517171831576466,-0.490328456937523,-0.000106319204674353,-0.00121556546362326,0.00433370245317927,3.57030940030154,0.245891810525067,-0.00352534321461722,-0.161115913192841,-0.807692413194459,0.023462792846366,1.03259727510815,0.344867928896084,-0.00133500385577942,-5.21044964621087,0.892199791517696,0.944563280843425,5355967.48530148
"462",-0.0697432297849312,-0.00302079182255565,1.47807297230976,-0.0142653580223047,0.00719729464623439,-0.00141359551770655,1.1710841219513,-0.0138123929412784,0.00137176190249615,-0.00104223992583195,-0.00118117049975353,0.000139177275881159,-0.111015282573278,0.0292166286997873,0.00480562314505331,0.364980843199877,2.26353929571796,-0.00695593700221776,1.28506760991947,-0.00358616866383637,0.0224224507000401,0.00701045403823671,0.00191170783611215,-0.0152657975287764,-0.000116139141270818,0.0272033653502561,0.00794397470666054,-0.000778732926562251,0.0235394109908878,-0.103832785613886,-0.00367894556342018,0.0230176444838552,-0.0162120043660748,-0.853052343262877,-0.0840959527523267,0.618156683912532,1.14111384288189,-0.146978019850809,0.0342779776530531,-0.0199240569680741,0.006431639709829,0.251135722840353,-0.0034935723104234,2.89725019914772,-0.0125514397260836,0.0434161529526454,-0.0721288034011278,-0.000206198785414615,-0.00187754121659952,-0.465264905163364,0.000170801599134437,-0.00140348310447527,0.0046644711823727,3.56874965115779,0.247732925653536,-0.0102530060976965,-0.140716427834194,-0.834312123135187,0.018277569947599,1.02659943390291,0.308253283799593,-0.00256269312024143,-5.20339271074382,0.893200153564878,0.945092669300147,5355967.82775217
"463",-0.0690872084820479,-0.0025669934633354,1.49341916131632,-0.0149885147005568,0.0061401738079887,-0.00108522610431541,1.18927181861445,-0.0133939838221203,0.00105820028526733,-0.000380935134835969,-0.000709343209718601,0.00137725657760215,-0.106949940230221,0.0295187465870963,0.00472676267643349,0.369246156555032,2.26927410995044,-0.00491246252659663,1.28069296241386,-0.00474547493726574,0.0208652577463515,0.00628255597633489,0.00253330931856997,-0.0146457929948516,-0.00118996926030848,0.0246677617602479,0.00826015361258532,-0.000732814896387016,0.0158684093561823,-0.103027142740931,-0.00617648584127775,0.0195275910742879,-0.0147015451530436,-0.863021231062285,-0.0896001042193248,0.615523542531777,1.13597526734474,-0.146246874461339,0.0311745482478661,-0.0185300488326508,0.0187334819704377,0.238960754480961,-0.00305390949752406,2.89150795216258,-0.0108247686015775,0.0399534282611444,-0.0711436229552768,-0.00888774646653924,-0.00231817842148353,-0.454981841713211,-0.000166547829960822,-0.00135156900382584,0.00428720301719435,3.56685460447881,0.242860725258245,-0.00363433682351219,-0.17651062346783,-0.844283486247877,0.0174707487536451,1.02608721738476,0.337618460723817,-7.76508007690415e-05,-5.20488910626105,0.890675961702443,0.943756304192159,5355961.14769872
"464",-0.0679385481322791,9.29720955759268e-05,1.49884195509492,-0.0137632220280062,0.00735121044284777,-0.000967805905189087,1.17139577622204,-0.0139128602336472,0.00229109222006789,-0.00193142140372519,-0.00184551944594886,0.00101110896019466,-0.109773505902366,0.0320733110878643,0.00438320307090648,0.364867649650634,2.26633560718088,-0.00382753815919691,1.29153379868692,-0.00475043082809151,0.0211825087913809,0.00664932830656946,0.00280083672963416,-0.0152780964342186,-0.00111622237780214,0.0279366587518499,0.0105469960241785,-0.000886168720804135,0.0232115334589049,-0.104701020935483,-0.00664070074948402,0.0234455664064797,-0.0119755265085268,-0.859417682966367,-0.0919473588032094,0.623712253166081,1.12427009975923,-0.146614744696211,0.03556596920354,-0.032198474742565,0.00539053102214843,0.2271899708385,-0.00202504820964693,2.89155759837095,-0.0129252173103898,0.0382582541839262,-0.0671016464891694,0.00292468708410785,-0.000922563321944859,-0.48784669990965,-0.000133256289206457,-0.00146764352067231,0.00445849511951409,3.57097147832537,0.246796474175309,-0.00597225260158178,-0.166485421178635,-0.815052785089355,0.019610930120882,1.03211050741272,0.311874434714673,-0.00220788317649445,-5.20834506223041,0.899667536225983,0.948508058071191,5355969.37544455
"465",-0.0708862921785939,-0.00467618725746215,1.49821716574273,-0.013255888679818,0.00586627341430697,-0.000944437212021382,1.18203084467921,-0.0134640807012624,0.00127943639381024,-0.00227637121603943,-0.00236523426813319,-0.000707875618402378,-0.110565335315945,0.0283224776555199,0.00451254891676115,0.369745526605633,2.2666922569269,-0.00847570971489942,1.31481003065701,-0.00389068438653491,0.0223665556789208,0.00624891454221863,0.00172045641144136,-0.0145993658409919,-0.00022028620462865,0.0250908833897342,0.0110215983877241,-0.0009769155174325,0.0154114121197158,-0.106234714119095,-0.00622964722787431,0.0246676014231134,-0.0140448216687163,-0.856133539881037,-0.0863294175217998,0.626581843220415,1.15809615640775,-0.149689461070006,0.0250550363928194,-0.0172897673517545,0.010224617584155,0.233675209042871,-0.00375364274562809,2.9211058927172,-0.0166768335154455,0.0421945027976391,-0.0698885116106913,-0.00414640127048766,-0.000297009957494851,-0.472579264665202,-0.000283572047060061,-0.00186538227129329,0.00449382679886568,3.57125838404319,0.246953811913692,-0.0108680598095978,-0.15822695512155,-0.81762888719561,0.0134873272477541,1.03268508685368,0.344181109023521,-0.00374363644877713,-5.1874777034128,0.894404093345567,0.945729397526358,5355961.93424443
"466",-0.0677996020503025,-0.00243208548719033,1.47568346071845,-0.0146218214171512,0.00795325003142455,-0.000953411746266978,1.17407337481921,-0.0130654010508389,0.00180182954083955,0.00159158246182058,-0.00143660071927798,-0.00146990682692125,-0.106024684373951,0.0288576217595812,0.00413381140730102,0.369809960339485,2.26337363886936,-0.00590576780130789,1.25696094745559,-0.00437758405808778,0.022067676730037,0.00707476878683685,0.00193195450581505,-0.0151812119269058,-0.000255553787864863,0.025445427115341,0.00713911123787967,-0.000879214665501032,0.0163610672277319,-0.100028960544908,-0.00687007484891379,0.0223020715488525,-0.0117453267688914,-0.85594144179218,-0.089125227751721,0.627615713263671,1.1418211181259,-0.137402806092623,0.0318153123057873,-0.0279808262768522,0.0180977112430615,0.233249353470086,-0.00272516818523601,2.88648350861346,-0.00971657875867353,0.0379629692329529,-0.0718032000065283,0.00163239200466731,-0.00073150329490039,-0.438407218539871,3.64296182014617e-05,-0.00120535916764539,0.00435467237974997,3.57319252918841,0.245413196079765,-0.00989219090662303,-0.161547907855062,-0.834329777163689,0.0135311169590864,1.00995601495555,0.324080447826914,0.000461237750287086,-5.21057862190121,0.894406534430528,0.945730688108686,5355963.18662182
"467",-0.0731164872494639,-0.0031579181616398,1.49183747515557,-0.0157898801589619,0.00764067796704912,0.000113374846986439,1.17634421234974,-0.0133774568861815,0.00181515518765912,-0.00215971070021879,-0.00455732592003178,0.00149758405991208,-0.113180231661668,0.0308408035676458,0.00409302597340521,0.367968621631202,2.26853862592019,-0.00574979483424405,1.33062963169363,-0.00437891940834388,0.0210263504610653,0.006476219123999,0.00167696982375333,-0.0150758300518516,-0.000378911203215456,0.0289034644799119,0.0074364141320599,-0.000675954425911048,0.0166959509734046,-0.100242361539996,-0.00618982690434103,0.023107360061073,-0.0116902990344146,-0.8521417575933,-0.089155303972188,0.658938425213241,1.13192352299608,-0.141837743907043,0.0349992282194952,-0.0199173835719687,0.0139983878207,0.223589323569347,-0.00596060934981563,2.92519630431099,-0.0141784700380697,0.0412290769472831,-0.0665195757892039,-0.00369050426389806,-0.000721815485578958,-0.455201443451059,-0.000172347425679843,-0.00187304358957355,0.00428641085568801,3.57155449610389,0.236759460180098,-0.00896464419982754,-0.151534136205479,-0.831830157967904,0.0180940989397163,1.02486541423296,0.315209502731158,-0.00224254451825302,-5.18751159340635,0.88680481083838,0.941703143691461,5355957.43777134
"468",-0.0677782751595503,-0.00147956609070769,1.52232473502751,-0.0131393762935138,0.00677261664511129,-0.00011722433623754,1.15904221216081,-0.0149741467411204,0.00321009536100861,-0.000526877213998464,-0.00471351748143535,-0.000798226483289792,-0.110267584458176,0.0306918719738044,0.00442865371235999,0.366208893402713,2.26433425194288,-0.00672644416769498,1.24399354670025,-0.0048084103879877,0.0223445667068693,0.00687137386689115,0.00185229772826539,-0.0161114214085595,-0.000676607393129441,0.0250852857862784,0.00654156945459476,-0.000782095773191375,0.0193255127726152,-0.099406451488633,-0.00833211175251987,0.0223417865300319,-0.0109699751836201,-0.868553913350987,-0.0909811715495629,0.654518057566676,1.12574831111071,-0.151299043063809,0.0333270631720506,-0.0257514937356718,0.0116609916602951,0.246229075348434,-0.00362017767705132,2.91823085425196,-0.00839655321105304,0.0384910781795432,-0.0688713698754728,-0.00455656053065498,-0.000442930655288309,-0.460290212189473,-0.000319314952386535,-0.000534938872390891,0.00504966683557614,3.56816000874348,0.246554553179883,-0.0150373815743313,-0.160578787304501,-0.824191873381521,0.0276259801387189,1.03168426260313,0.339108226403182,-0.00281469001750882,-5.17063453476874,0.895105317421291,0.946100056770578,5355950.11768244
"469",-0.0710503784406866,-0.00347213145459822,1.48276397809101,-0.0176136590840237,0.00596807823387206,-0.00110239507039928,1.16161533978081,-0.0133835598701495,0.00345644692350812,-0.00279347048978926,-0.000940287266207293,-0.00110233773368808,-0.110768276653911,0.0325880275983478,0.0050643556468078,0.365312796553514,2.26566454695219,-0.00708311907474166,1.35340567357394,-0.00428196499590862,0.0217219531833443,0.00678777792248423,0.0018487429497987,-0.0142878405811318,-0.000945560963532853,0.0250088888431717,0.00831993933942926,-0.000956979881893221,0.0179536843232091,-0.105350492732793,-0.00759050771541036,0.0208513358844907,-0.0123442384517736,-0.86048385793656,-0.0928674164792562,0.618730730439254,1.15670924169409,-0.155454574046491,0.0325897260224296,-0.0264903250069031,0.01274594936919,0.224074167042871,-0.00471501826532689,2.91383219511981,-0.0111281881735195,0.0377237070767561,-0.0664868088724417,-0.00602295947713895,-0.00139509856160648,-0.479164046986891,0.000203262360067206,-0.00207714981118106,0.00449511521496718,3.56673543283984,0.241505181093581,-0.0085270724617211,-0.159156078494713,-0.843316004771057,0.0269969421518214,1.05634473228209,0.306176541702171,-0.00169361966591725,-5.17840616416835,0.896212862615122,0.946685197209253,5355962.35104667
"470",-0.0705879233731404,-0.00217102215759369,1.49453139210301,-0.0163338115568443,0.00738092599849672,-0.00164285491491234,1.16485100393717,-0.0137014543955925,0.00202099855422897,-0.00369402593325056,-0.000271418082706186,-0.00127603024305905,-0.11259987821985,0.0304763700346852,0.00463202456831444,0.36504502969851,2.26081390866532,-0.00791671931070596,1.35022929192197,-0.004354391276325,0.0231621400272661,0.00735157528357147,0.00168754619808933,-0.0145584809843158,-0.000830243676673864,0.0270641051075692,0.00818455461368662,-0.000969271715393561,0.017624049984345,-0.101398186975441,-0.00505721014452525,0.0212780479431913,-0.0144834263868115,-0.855128594753393,-0.0859525236416257,0.606425809185126,1.15612104033143,-0.148534211086807,0.0334996218596961,-0.0281026364442318,0.00236811098362931,0.227193287725783,-0.00603282306073275,2.92163554093766,-0.0136442552933754,0.0406884624930781,-0.0669537609941994,-0.00104779310067511,8.62229659854396e-05,-0.472363426496655,-4.27928935138192e-05,-0.00188749859075888,0.00461425626725524,3.57469313473858,0.250048827726842,-0.00696237198473734,-0.156093867952307,-0.80734134116448,0.0243247747496516,1.0630031408921,0.336205904285929,-0.00107695053377556,-5.17327958103609,0.893623612811324,0.945316673295951,5355963.85650269
"471",-0.0718580903628321,-0.00223262680256691,1.51184080130688,-0.0144068968262241,0.00862896547253282,-0.000854517560986302,1.18074845131372,-0.0141995177301239,0.00109562051192851,-0.00203531609365804,0.00105657496897624,-0.000942399586328197,-0.108745134561719,0.0279756059211021,0.00451281136880051,0.363460588950534,2.27112244207719,-0.00774921340827854,1.30075713414625,-0.00389247970746639,0.0227069385981228,0.00550502499595711,0.00255440485942692,-0.0156864276465322,-0.00142834169169077,0.0205935589275055,0.0109913476640955,-0.000889982279614853,0.0208160063599153,-0.101873277761025,-0.00853520069692945,0.0187360103247307,-0.013776666085309,-0.856100259191984,-0.0903969799133011,0.606122624560254,1.13823727190342,-0.14533564852309,0.0287829583678959,-0.0359589738930895,0.00813759486110472,0.236360436802383,-0.00355294224512861,2.94329722977426,-0.0125784584524303,0.0429778962560427,-0.0674918756561576,-0.00481158476705588,-0.00109206815384042,-0.45505307617345,-0.00047222711093937,-0.000991488573659394,0.00480421474650216,3.57056986549391,0.242619072162063,-0.0155662879069712,-0.154335332986459,-0.841987826703948,0.01615310569998,1.08279214026238,0.313990298682844,-0.000247558506469225,-5.17288668531107,0.894501457727113,0.94578087193975,5355954.58743079
"472",-0.0698997411522248,-0.00179227779132149,1.50780718588007,-0.0137184008452094,0.00754804784371152,-0.000839198815476689,1.17620710029511,-0.0141259261417224,0.00165962646023274,-0.00178380979884647,0.000831401529472336,0.000459911571524396,-0.108362803582326,0.0292207335694062,0.00436379978940627,0.366851257345165,2.27231178206118,-0.00369884543233295,1.27376896074915,-0.00473442685754776,0.0219913237920693,0.0060179536438048,0.0028941614633567,-0.016124246748222,-0.00106170345409046,0.019583215113226,0.00836771287845209,-0.000773940398180014,0.0176575097012461,-0.104441552047413,-0.00715983404913188,0.0250151503338011,-0.014435475622311,-0.85761926984281,-0.0938939606301146,0.608254631210917,1.13452948951946,-0.143136091284715,0.0309714352627715,-0.0180278710009922,0.00951373409039835,0.221455710077921,-0.00398191882687616,2.93033112992007,-0.0138444039020977,0.0361297955706018,-0.0693327354311601,-0.00229896487812712,-2.5039587767275e-05,-0.447555150724083,-0.000428342237396826,-0.0013710983283516,0.0043465153127232,3.57113768767107,0.244667239691447,-0.00181624087247645,-0.142227035782606,-0.835812694650407,0.0222159397351968,1.07596663456441,0.34253927552569,-0.00240690809538795,-5.17005167121645,0.894115552727617,0.945576835972422,5355965.75761789
"473",-0.0681539096973882,-0.00397608100048793,1.51470587162234,-0.0148002075183647,0.00549953939024684,-0.000755269714503041,1.18939591678839,-0.0147724309932377,-0.000304654404683456,-0.000650017627583438,0.00129558247113468,-0.000265271845815477,-0.113963207580582,0.0296445802242658,0.00448690026913755,0.363161292948943,2.26077083270496,-0.00510978847694209,1.29581100381758,-0.0046480808691619,0.0220133452396271,0.00729144909955651,0.00285585644439302,-0.0168700049613806,-0.0013230005583591,0.0308984530345186,0.010440680356416,-0.000909405479024528,0.0194343005029057,-0.10694661609325,-0.00501577809734245,0.0236634266792706,-0.0100019545267878,-0.85826213461931,-0.0912554336064663,0.60584682811773,1.14376741736831,-0.157366681784115,0.0347040840133509,-0.0242380854217721,0.0225656988900144,0.217558799004689,-0.00428200381002273,2.91996986539787,-0.0125100742477724,0.0345507311416664,-0.0717608664657758,5.60982872238374e-06,-0.000815288799828825,-0.457395185073298,-0.000177104041645821,-0.00199140853044915,0.00452061601046232,3.57086840741812,0.257134982004546,0.00381571704069061,-0.161759579157651,-0.834635365395677,0.0260058387813136,1.06587897137966,0.326277750406261,-0.00271207465881938,-5.16306720213634,0.896719578640655,0.946952785856114,5355959.23976269
