race,sex,LSAT,UGPA,label
7,1,28.0,3.3183270644372076,1
7,1,35.0,3.4896520654939005,1
7,1,31.0,3.117419461779619,1
7,1,38.0,2.9818723052484493,0
7,1,43.0,3.3377888655431653,1
2,1,35.0,3.599811294120128,1
7,1,39.0,2.7523880427762464,1
7,1,44.0,3.346731904341774,1
7,0,37.0,2.7467526084086473,1
7,1,32.0,4.143750473923067,1
7,0,41.0,3.594588379124395,1
7,1,36.0,2.7374967589459254,1
1,1,32.0,3.470551672173166,0
7,0,33.0,3.4203898005419333,1
7,0,37.0,3.647818598332646,1
7,0,33.0,3.2745155774126813,1
5,1,37.0,3.457295412945057,1
7,0,32.0,3.3764798755947254,1
7,1,32.0,2.961692518351533,0
7,1,61.0,3.130967223880738,1
2,1,29.0,3.264367682058456,1
7,1,33.0,3.239253184966453,1
2,1,37.0,2.8995888243615595,1
1,0,31.0,2.5918300411428397,1
1,1,31.0,2.7210345273607435,0
7,1,37.0,2.6254292992884856,1
7,0,34.0,3.509289969772923,1
2,0,29.0,3.1272694469844042,1
7,0,36.0,2.30085832043983,1
7,1,33.0,2.977844788298133,1
7,1,32.0,3.296802791897079,1
7,0,43.0,4.173827539225965,1
7,1,42.0,2.6754482754948667,1
7,0,37.0,3.7633966071622615,1
7,1,47.0,3.1633081433677406,1
4,1,36.0,3.409763255777053,1
7,1,39.0,3.5611602154891226,1
7,0,30.0,3.2627360085558186,1
7,1,39.0,3.5487451869218702,1
7,1,35.0,3.2578095648852665,1
7,0,43.0,4.157052106845987,1
7,1,35.0,3.528840510392591,1
1,1,31.0,2.6070941885146652,1
7,1,37.0,3.365055020587202,1
7,0,39.0,3.7417201924580517,1
2,0,38.0,2.927200073168521,1
7,1,33.0,3.406923498859771,1
7,1,36.0,2.843080564125499,1
7,0,34.0,3.1431192659691845,1
7,1,33.0,3.2890786475243385,0
7,0,44.0,4.052671121127289,0
7,1,41.0,4.131925392742172,0
7,0,37.0,2.8085475205873625,1
1,1,36.0,3.399047003535216,0
7,1,38.0,3.601787171305508,1
7,1,47.0,3.213586064739324,1
7,1,43.0,3.8237201777976697,0
7,0,33.0,3.6663194217104165,1
7,1,45.0,2.8021882788773715,1
7,1,38.0,2.9734022245624216,1
3,1,30.0,3.735439362317343,0
6,0,39.0,3.492638231377358,1
7,0,46.0,2.9687955891066724,1
7,1,42.0,3.1020427777829833,1
7,0,28.0,3.7535549802944335,1
7,1,36.0,3.248920459830707,1
7,0,34.0,3.7245556313399844,1
7,0,39.0,3.3576182588132397,1
7,0,31.0,3.5761372681339516,1
7,1,34.0,3.0638753275262407,1
7,0,25.0,3.581654564266605,1
7,0,39.0,3.697818919220516,1
7,1,37.0,3.7425712077334943,0
7,1,37.0,3.5871641322143546,1
7,0,42.0,2.3012132907770937,0
7,1,26.0,3.4576851912215645,1
7,1,26.0,3.5211414439066537,1
7,0,33.0,3.121488272457022,1
7,1,42.0,3.318753531342576,1
7,0,43.0,3.5213543628310755,1
7,1,36.0,3.14033390387304,1
7,0,44.0,3.2911692047649908,1
7,1,37.0,3.5774987232345365,1
7,1,50.0,3.2474701471938023,0
3,0,30.0,2.2637681745236646,0
1,0,38.0,3.1398114587742243,1
7,1,41.0,3.407844397287363,1
7,1,45.0,3.1690306048509727,1
7,1,42.0,3.0956476243314532,1
7,1,28.0,3.636095143170095,1
7,1,34.0,3.315012263782241,1
7,1,36.0,3.3371652420083677,1
7,1,37.0,2.3768166032943228,1
7,0,33.0,3.012277542897302,1
7,1,48.0,3.308785309532677,1
7,0,35.0,3.5045611369411187,1
7,0,37.0,4.261701523386812,1
2,1,30.0,3.1515969973756253,0
3,1,30.0,2.0635267067994314,0
1,1,40.0,2.757538698676553,1
7,1,33.0,3.6248347479959717,1
7,1,32.0,2.7395631572227326,1
6,0,34.0,3.803794142725545,1
7,1,28.0,3.6776714930688006,1
7,1,38.0,3.481619009160787,1
7,1,42.0,4.432031358350022,1
7,1,45.0,4.096958676595722,1
7,1,39.0,3.8293497409179635,1
7,1,39.0,2.7320205335463283,1
7,1,41.0,3.486278594806532,1
7,0,36.0,2.7677522618134023,1
7,1,39.0,4.246250086940842,1
7,0,36.0,2.676536025231718,1
7,0,29.0,3.381779023977525,1
7,1,32.0,2.808498797492846,1
7,1,39.0,2.99657736495714,1
7,0,44.0,3.471499152190547,0
7,0,40.0,3.020844703062082,1
7,1,36.0,3.4380700039604903,1
7,0,42.0,3.4900804788845856,1
7,0,33.0,3.2469391564775245,1
7,0,42.0,3.336344861599896,1
7,0,44.0,3.434269758652577,1
7,1,46.0,3.4504063421186397,0
2,1,45.0,2.6365769053780577,1
0,1,40.0,3.3541372726359517,0
7,1,38.0,2.896892239917569,0
7,0,36.0,2.8691285136009714,1
7,0,33.0,3.8914941909337797,1
7,1,37.0,2.9578934471646408,1
7,1,43.0,3.4148714774842897,0
7,1,39.0,3.2538253211972594,1
7,0,39.0,2.829682063553065,1
7,0,37.0,3.2082692821091325,1
2,1,51.0,3.44559078188307,0
2,1,33.0,2.6088325605208387,0
7,1,39.0,3.1619139867490085,1
7,1,42.0,2.879503858588748,1
7,0,36.0,3.394930254445263,1
7,1,43.0,3.4229062841860136,1
7,1,35.0,2.2584193804626036,1
7,1,39.0,3.0184678577779422,1
2,0,30.0,3.870233696289714,1
7,1,38.0,2.1578020287834665,1
7,1,43.0,3.32806915023568,1
7,0,35.0,3.6775388564908034,1
7,0,32.0,3.3663929071615937,1
2,1,34.0,3.1061936284983536,1
7,1,49.0,3.214826833441869,1
7,1,33.0,3.04922005672137,1
7,0,28.0,2.9022318427823155,1
7,1,28.0,3.4490698813893843,1
7,1,35.0,3.8662552529721768,1
7,1,38.0,3.362392623194516,1
7,1,35.0,3.2154891961677574,1
7,1,32.0,3.0614810071832332,1
7,1,38.0,2.6945517129156538,1
7,0,31.0,3.927469584402965,1
7,1,32.0,2.9223553599741696,1
7,1,32.0,2.7465719144091794,1
7,1,36.0,3.3491933440075616,1
7,0,42.0,2.611795322814099,0
3,0,36.0,2.874282858009092,1
7,1,43.0,3.504250512139966,0
7,1,31.0,3.6319878956915375,1
7,1,43.0,3.9212534917813793,1
7,0,39.0,3.5796962907754315,1
7,0,36.0,2.6274160708198466,1
7,1,32.0,3.36101498624889,1
7,0,31.0,2.923312527601254,1
7,1,46.0,3.2017363588670773,1
7,1,38.0,3.3096045633317543,1
7,0,39.0,3.8790617989349596,1
7,1,35.0,3.556570228751544,1
7,1,33.0,3.3450720988994007,1
7,1,36.0,2.8925310132248145,1
7,0,34.0,2.7125501216278725,1
7,1,34.0,3.1635444108625146,1
7,1,42.0,2.708798592909292,1
7,0,37.0,3.3763225287444105,1
1,1,41.0,3.9993347998001534,0
7,1,35.0,3.033064982108905,1
7,0,30.0,3.8138270271999506,1
7,0,35.0,3.6445100788384837,1
1,0,41.0,2.838537403381949,0
7,1,38.0,2.925614074983298,1
7,1,35.0,3.2708025000818077,1
7,1,31.0,3.1634851162564743,1
7,1,36.0,3.6831299728717455,1
2,1,29.0,2.7590616514126403,1
7,1,33.0,2.751033792986047,1
7,0,39.0,3.630562378459925,0
7,1,30.0,3.783153850044504,1
7,1,28.0,3.513789511030319,1
7,0,42.0,3.2088623900108337,1
7,0,48.0,3.200890020443545,1
7,1,27.0,4.066756108344328,1
7,0,43.0,4.1168619121113625,1
7,1,40.0,3.560191222568329,1
7,1,36.0,3.454054739049268,1
5,0,35.0,3.1902900701999406,1
7,1,38.0,3.185946707173079,1
7,1,40.0,3.270857008690167,1
7,0,38.0,3.0370615089524686,1
7,0,34.0,3.2946603576333318,1
7,1,27.0,3.280940721978688,1
7,1,32.0,3.5665734322207063,1
7,1,45.0,3.4174382062872297,1
7,1,47.0,2.962764845814697,1
7,1,29.0,3.2591655718312715,1
7,0,34.0,2.730836921752155,1
7,1,29.0,3.4893321232652963,1
7,0,39.0,3.573653158795936,0
7,1,35.0,3.4208379384217302,1
1,1,36.0,2.571760919290026,1
7,1,38.0,4.115183791920267,1
7,1,34.0,3.29870304129923,1
7,1,35.0,3.1377233212587257,1
7,1,35.0,3.449096094812479,0
7,0,31.0,3.178576200299094,1
7,0,42.0,3.0699636772697585,1
7,0,28.0,3.3050309451802633,1
7,0,34.0,3.5674052434320815,1
7,0,31.0,3.9811722371881433,1
7,1,34.0,3.011211904003227,1
7,0,37.0,3.263368630886933,1
5,0,25.0,2.6951591969397604,1
7,1,32.0,3.4946214861334655,1
2,1,33.0,2.8961449709749303,0
7,0,44.0,3.2151847273649263,1
7,1,36.0,2.9217333112348784,0
7,1,34.0,4.008852553984841,1
7,0,42.0,3.4599559536748976,1
7,1,40.0,3.2155645219839855,1
7,0,41.0,3.653774381006632,1
7,1,28.0,3.2956792529737706,1
7,1,42.0,3.0644963143422883,1
7,0,40.0,3.2138068672995876,1
7,0,44.0,3.472774807161508,1
7,1,42.0,3.452202755364644,1
7,1,29.0,3.7124214036361933,1
7,0,25.0,3.3592375084603003,1
7,1,40.0,3.12773381372547,1
7,0,33.0,3.3016275158807367,1
7,0,40.0,2.9360070329172503,1
4,1,40.0,3.025383167844398,1
7,1,45.0,2.961139440958988,1
7,1,35.0,3.068660383427386,1
7,1,30.0,3.357859049072342,1
7,0,31.0,3.119228611696408,0
7,1,45.0,2.968917964367491,1
7,1,33.0,3.449573585971705,1
7,1,35.0,3.052097166198075,1
7,0,37.0,3.9178555633709546,0
7,1,36.0,2.8151393521448678,1
7,1,40.0,3.1371314109455124,1
2,1,29.0,2.920379419720695,1
7,1,39.0,3.029938206327884,1
7,0,43.0,4.134176465638196,1
7,1,46.0,3.3449885837867033,1
7,1,40.0,2.71247269869377,1
7,1,47.0,3.694728698993315,1
2,1,33.0,3.29836385641568,1
1,0,25.0,3.125067778500343,0
7,1,42.0,3.1473330553539633,0
7,1,26.0,3.0945876988458854,1
7,1,49.0,3.23019870816989,1
7,1,39.0,4.165297892359101,1
7,1,46.0,3.47543894732964,1
7,1,36.0,3.5939370801264654,1
7,0,36.0,3.2900041750224363,0
7,0,49.0,3.3017921934476995,1
7,1,47.0,3.361572842918174,1
7,1,40.0,3.72365664729422,1
7,1,38.0,3.109134387751015,1
7,1,47.0,3.036462923730103,1
7,0,36.0,3.0325364738752723,1
1,1,34.0,3.4387707565672367,0
7,0,26.0,3.2267524103488445,1
7,1,36.0,3.2118272621305524,1
7,1,32.0,3.968900092804144,1
7,0,35.0,3.5784541717690264,1
7,0,38.0,3.818690571760361,1
7,0,33.0,3.019192962832586,1
7,1,52.0,2.8391819775083027,1
7,1,29.0,3.1594283254275237,1
7,1,36.0,3.68917362647936,1
7,0,32.0,3.239380532089678,1
7,0,28.0,3.2852207771944744,1
7,1,43.0,3.255320324018549,1
7,1,29.0,3.5848398875186085,1
7,1,43.0,3.5476438192936928,1
7,0,37.0,3.2737196081047086,1
4,1,39.0,3.270248201700749,1
7,0,28.0,3.318891140367974,1
7,1,32.0,3.501660141872174,1
7,1,46.0,2.475998025127132,1
7,1,27.0,3.540155443575802,1
7,0,34.0,3.5803587277313347,1
7,0,42.0,3.3968213083719254,1
7,1,40.0,2.2983005217982813,1
7,1,33.0,3.894798784294105,1
7,1,38.0,2.8801232778812205,1
7,0,39.0,3.4079309640150672,1
0,0,34.0,2.968407880581533,0
7,1,38.0,3.0867594918324675,1
2,1,33.0,3.150160321226644,1
1,1,36.0,3.2755511876993544,1
7,1,33.0,3.76247340939661,1
7,1,36.0,2.952375806579676,1
7,1,36.0,3.4776029461636866,1
7,1,42.0,2.8630863039098906,1
7,0,33.0,3.6967262187928607,1
1,0,40.0,3.126019140259938,1
7,0,40.0,4.1258497836929875,1
7,1,30.0,3.196892508557877,1
7,0,37.0,2.785105775212627,1
7,0,44.0,3.66594111344566,1
7,1,44.0,3.6540811572774947,1
7,1,41.0,2.903352520309142,0
7,1,38.0,3.5649581712546365,1
7,1,42.0,3.270786684549936,1
7,1,39.0,3.0525474378785944,1
7,1,33.0,3.2395832723004006,1
7,1,36.0,2.9156017575175155,1
3,1,35.0,3.789447137807503,0
7,1,34.0,3.1972722907699067,1
7,1,41.0,2.0479211427788115,1
7,1,35.0,3.6422756396465483,1
7,1,45.0,3.606879448206184,1
2,1,40.0,3.4700605138892917,0
7,0,39.0,3.1600804560566695,1
1,1,20.0,1.8874644709628563,1
7,1,44.0,3.56516737095147,1
7,1,37.0,3.5918593278349142,1
1,1,34.0,2.8099468164287735,0
7,0,40.0,2.89709159431935,1
7,1,30.0,2.866562810873772,1
7,0,31.0,3.4371907787278926,1
7,1,34.0,3.2982665782227856,1
7,1,39.0,3.3203772310739925,1
7,1,34.0,2.5553373393646437,0
7,0,36.0,3.610318541297376,1
1,0,30.0,2.9562020595635166,0
7,1,47.0,3.395356284010058,1
7,0,47.0,3.3432188659264876,1
7,0,43.0,3.385115242360912,1
7,1,29.0,2.511415289353655,1
7,1,36.0,3.4007938723650577,1
7,1,37.0,3.0332083302967963,1
7,1,32.0,3.5966227315235444,1
7,1,52.0,2.7171907517133276,1
7,1,37.0,2.9807634308014563,1
7,0,42.0,3.4673863677869154,1
2,1,40.0,2.6955111018845996,1
7,1,38.0,3.0854868586782263,1
7,1,29.0,3.551709331839701,1
7,1,43.0,3.207400836961601,1
7,1,38.0,3.6172795942290787,1
7,1,35.0,3.5540026171778414,1
7,1,33.0,3.2144017247146683,1
2,1,35.0,2.626476868055214,1
7,1,51.0,3.0690904714627503,1
7,1,48.0,3.032988586985703,1
7,1,44.0,3.3859577084098835,1
7,0,39.0,3.41256336603714,1
7,1,33.0,4.02919254328149,1
7,1,28.0,3.099780392567231,1
7,1,38.0,3.4310225382238637,1
7,1,41.0,3.6138152519025697,1
6,0,48.0,3.7147755103180775,1
7,0,36.0,3.643154374085482,1
7,1,42.0,3.167675877787663,1
7,1,46.0,2.65060393066213,0
1,1,42.0,3.2758891683830926,1
7,1,26.0,2.8775678342915127,1
7,1,40.0,3.2869432969948575,1
7,1,38.0,3.8857347140932292,1
7,1,29.0,2.8472198472421377,1
7,1,42.0,2.90589422742564,0
3,0,33.0,3.315402878390306,1
7,1,38.0,3.7394465884611465,0
5,0,31.0,2.804770873129348,1
7,1,36.0,3.3159010174479104,1
2,1,37.0,3.4246495928269796,1
7,0,37.0,4.157841827183536,1
7,0,41.0,3.518989562429201,1
7,1,35.0,3.2745073198962524,1
7,1,32.0,3.418041764617472,1
7,0,41.0,2.9670141532556253,1
1,1,34.0,2.7672166819717274,0
7,1,30.0,3.0765463338356764,1
1,0,44.0,2.7606773454712616,1
2,1,22.0,2.5583857574281472,1
7,1,37.0,2.7549115387126566,0
7,1,41.0,3.7214685011350275,1
3,0,29.0,2.9537147756328657,1
7,0,44.0,3.020811845373453,1
7,0,38.0,2.9067895208975085,1
1,1,30.0,3.9245436635083775,1
7,1,35.0,3.3930211617495543,1
7,1,28.0,3.5726016807538405,1
7,1,27.0,2.6759661253908824,1
7,0,36.0,3.750938292714142,1
7,0,38.0,3.9309783097644977,1
1,1,36.0,2.997617451481911,1
7,0,36.0,3.4291182429740865,1
7,1,39.0,2.5952217120819263,1
7,0,37.0,3.5589660402991816,1
7,1,45.0,3.6560682578881276,0
7,1,46.0,3.0572026361236984,1
7,1,47.0,2.9331303518966703,0
7,0,35.0,3.567569568426375,1
7,0,51.0,3.200165975065838,1
5,1,36.0,3.3353010653165573,1
7,1,24.0,3.0535092877411856,1
2,0,35.0,3.1150726360519636,1
7,0,33.0,2.6490032315144996,1
7,1,36.0,3.02584344841234,1
7,1,31.0,2.5622614980424263,1
2,0,34.0,2.668714641356978,1
7,0,51.0,3.8307223490684694,1
7,1,35.0,2.8829510526538575,1
7,1,35.0,4.056605488236736,1
7,0,45.0,3.527852260162786,0
7,1,43.0,3.2201367877706946,1
7,1,40.0,3.2084710161062784,1
7,0,27.0,2.6845234163551153,1
7,1,43.0,2.972872032808305,1
7,0,28.0,3.0859685747985077,0
7,1,32.0,4.284628243161119,1
7,1,37.0,3.1863482015396984,1
7,0,36.0,3.6560285046004224,1
7,0,35.0,3.297565017805506,1
7,0,38.0,3.2008102445810707,1
7,0,45.0,2.8673286208777564,1
7,1,33.0,2.8579468287875316,1
7,1,39.0,3.537011580944777,1
7,1,30.0,3.1472423799817997,1
7,0,34.0,2.8442779481397,1
7,1,31.0,2.9245423997707203,1
7,1,41.0,4.1345073674402135,1
7,0,41.0,3.2301751157289735,1
7,1,39.0,3.243882495824364,1
7,1,26.0,2.8765415328471367,1
7,1,35.0,2.9745255888690814,1
7,1,41.0,3.362316554298884,1
7,1,42.0,2.892625459871268,1
7,1,41.0,3.755429568045843,1
2,1,35.0,2.886354406339227,1
7,1,43.0,3.090591555154214,1
2,0,36.0,3.4567032170362113,0
7,1,33.0,2.831783035316174,1
7,1,48.0,3.5295341611225877,1
7,0,42.0,3.5918222056275284,1
7,1,31.0,3.586059507943389,1
7,1,37.0,3.0038298423041097,1
7,0,34.0,3.5413849061693354,1
7,1,29.0,2.9591729667353186,1
2,1,39.0,3.09724221238569,1
7,0,34.0,3.526876304059279,1
7,0,39.0,2.9807382646495397,1
7,1,34.0,3.426251368296475,1
7,1,36.0,4.136686740666637,1
7,0,40.0,3.3485962929656896,1
7,0,44.0,3.360164766966661,1
7,1,38.0,3.4705541632358017,1
7,0,29.0,3.122928369840374,1
7,0,40.0,2.3733926032282433,1
7,1,42.0,3.075363584358056,1
7,1,44.0,3.7333066027243538,1
7,1,32.0,3.0697784448316403,1
7,1,42.0,3.3459954632130016,1
7,1,32.0,2.940362533027635,1
7,0,38.0,3.340428138172499,1
7,1,40.0,3.354693783163452,1
7,1,37.0,3.09293354856699,1
1,1,26.0,2.9549032868825003,1
7,0,30.0,3.6290075262836448,1
7,1,40.0,3.6609754611686696,1
7,1,38.0,3.728279335834751,1
7,1,39.0,3.5592065268748483,1
7,1,26.0,2.342566321831531,1
7,1,46.0,3.7729097635432955,1
7,1,33.0,3.8119175904743647,1
7,0,27.0,3.797054490102808,1
2,1,43.0,2.7025042190639477,1
7,1,46.0,3.875779116070288,1
7,1,29.0,2.7358671678643662,1
7,0,37.0,2.9279631150889704,1
7,0,37.0,3.1430496370161047,1
7,0,38.0,3.581233064610577,1
7,1,38.0,3.1123824801280864,1
7,0,46.0,3.5344082196039888,1
7,1,31.0,2.1828339335567195,1
7,0,43.0,3.6150973900983776,1
7,1,41.0,3.4988349674399175,1
7,0,37.0,3.3306538674161508,1
7,0,36.0,3.3456528049406513,1
7,1,32.0,3.3837468597597304,1
7,0,44.0,2.7460978289310183,1
7,1,21.0,3.142596296525806,1
7,0,37.0,3.4217011864674722,1
7,1,34.0,3.6771899141238285,1
7,0,40.0,3.4331535262492716,1
7,0,28.0,2.770687615074154,1
7,0,32.0,2.868365817033896,1
7,1,36.0,3.4884616095477927,1
7,0,33.0,3.944286379945739,0
4,0,36.0,2.9324359680990875,1
4,0,35.0,3.582750724793486,1
7,0,33.0,3.0506817030654023,1
4,0,46.0,2.788561075710327,1
7,0,33.0,3.0844827226969516,1
7,0,37.0,2.796721307817236,1
7,0,44.0,3.895859989823052,1
7,0,39.0,3.5421645792726006,1
7,1,32.0,3.4310622140491267,1
7,1,38.0,3.0107086323818257,1
7,1,52.0,3.3775227908984298,1
2,1,38.0,2.758077203808431,1
1,1,35.0,3.1129551679929146,1
7,1,32.0,3.96091032883904,1
7,0,39.0,3.6185956264695083,1
7,0,30.0,3.1335952106106206,0
7,1,30.0,2.8484777029226227,0
2,1,30.0,3.0472273687955473,1
2,1,45.0,3.5486590889363336,1
7,0,37.0,2.664508730205737,1
7,1,29.0,3.266699217499917,1
7,0,36.0,3.0244848946255365,1
7,1,40.0,2.66895237333146,1
7,1,34.0,3.5475233222548677,1
3,0,32.0,3.3785512182161623,1
7,1,40.0,3.0969688492573146,1
7,1,36.0,2.489082103325869,1
7,1,48.0,3.497977982821567,1
7,0,36.0,3.7683988428104915,1
7,0,35.0,3.9219173236592395,1
7,0,26.0,3.161878047989924,1
7,1,40.0,3.2520109894095803,1
7,0,38.0,3.408474243207135,1
7,0,31.0,2.9970621978958536,1
7,1,41.0,3.2422692431926423,1
7,1,39.0,2.606588955162435,1
7,1,35.0,3.0955125846051037,1
7,0,41.0,3.0777590139957165,0
7,0,51.0,2.8161139523108507,1
7,1,38.0,2.985829886324809,1
7,1,43.0,2.870334439920019,1
7,1,40.0,3.1483442135168347,0
7,0,48.0,3.377220647823335,1
1,1,39.0,2.4630536191081385,1
7,0,30.0,2.820487542267025,1
7,0,34.0,3.4192300910000752,1
7,1,31.0,3.3947970353159826,1
2,1,41.0,3.0054839457156683,1
1,1,41.0,3.4310815396694245,1
7,0,47.0,3.6706973524115747,1
7,1,41.0,3.69633484962288,1
1,0,23.0,2.9241795693340547,1
7,0,43.0,3.0335269960409947,1
7,1,35.0,2.5811452754660196,0
3,1,36.0,3.384750434270747,1
7,1,38.0,3.4723532686416414,1
7,1,42.0,3.029894673505757,1
7,1,41.0,3.0406196697413646,1
7,0,37.0,3.4576664470610874,0
3,0,28.0,2.9957143123193575,1
7,1,34.0,3.547209219215559,1
7,1,48.0,3.839842285744438,1
7,1,43.0,3.203709807670609,1
2,1,18.0,2.544057571613237,0
7,1,33.0,3.6525138006846083,1
7,1,35.0,3.884345639310541,1
2,0,32.0,3.2153002102705797,1
7,1,34.0,2.3743929426313417,1
6,0,40.0,3.4490056867000876,1
2,0,46.0,2.7193027315264864,1
2,1,32.0,3.1381606081595574,1
7,0,32.0,3.61116448671623,1
7,1,29.0,3.351255256452486,1
7,1,36.0,3.5347155982754197,1
7,0,24.0,2.8416122369396755,1
7,1,42.0,3.5614372310345024,1
7,0,38.0,3.8857792906540163,1
7,0,36.0,3.17631437492873,1
2,0,34.0,2.8205891666101617,0
7,0,22.0,3.3954980622924817,1
7,0,35.0,3.981716447707564,1
7,1,45.0,2.3600138763941123,1
7,1,40.0,2.735647402805654,1
7,1,34.0,2.9461312187184623,1
7,0,35.0,3.18093159450963,1
7,0,43.0,3.557706587856167,1
7,0,36.0,3.5990163914153803,1
7,1,33.0,3.14606336564304,1
7,0,44.0,3.6326308417128557,0
2,1,37.0,3.1767008114290713,1
7,1,49.0,2.8972295285708785,1
7,1,38.0,2.7769714535807695,1
4,0,34.0,3.0948279011136974,0
7,1,42.0,2.9804379953169438,1
7,1,48.0,3.4722419965828313,1
7,1,34.0,2.8183944826915113,1
7,1,39.0,3.6657070099722255,1
7,1,31.0,3.0773764311342067,1
1,1,27.0,3.2371618962910937,1
7,1,41.0,3.259148804764902,1
2,0,35.0,3.0562543750416813,1
7,1,37.0,3.154789325860749,1
7,1,35.0,3.69867787387895,1
7,1,29.0,3.7402426436030956,1
6,0,34.0,3.3996082002237453,1
7,1,50.0,3.2599560828026983,1
7,1,37.0,3.169523347465282,1
7,0,41.0,3.3359025461516376,1
1,0,30.0,3.567631166416353,0
7,1,36.0,3.5954794262164818,1
7,1,39.0,4.055234410535877,1
7,0,29.0,3.831194341403753,1
7,0,40.0,3.8346541056602463,1
7,1,43.0,2.6559254136448485,1
1,1,34.0,3.0577238850061472,1
7,1,40.0,3.4137849882626736,1
7,1,44.0,2.726640233654002,1
7,1,37.0,2.4269330414841646,1
3,0,25.0,3.390000926897123,1
7,1,35.0,3.8977424501765388,1
7,1,36.0,2.457095737435928,1
7,1,34.0,2.9956282967872445,1
7,0,31.0,3.525152124310633,0
7,1,37.0,3.666114409407877,1
7,0,46.0,3.305556941225919,1
7,0,43.0,2.9944953253183075,1
2,1,33.0,3.710128396372942,0
7,1,28.0,3.465589361644495,1
1,0,29.0,2.315975158027728,1
7,1,39.0,3.237427469820513,1
4,1,31.0,3.1030257353970296,0
7,1,47.0,3.8825330623749736,1
7,1,35.0,2.8907974684463724,1
7,1,38.0,2.729841145890004,1
7,1,35.0,3.4145844214667362,1
7,0,39.0,4.15284774834055,1
7,0,41.0,2.8422385075556895,1
7,1,46.0,2.112150520982197,1
7,0,31.0,4.019448437242569,1
7,1,41.0,3.067765282363236,1
7,1,46.0,3.1534639036490995,1
2,0,37.0,2.9830485217054448,0
7,1,41.0,3.201278863906849,1
2,1,35.0,3.3735736381825054,1
7,0,48.0,3.2945269110402453,1
7,1,41.0,3.0501436215072366,1
7,1,33.0,2.61699171191282,1
7,0,34.0,3.414828474006721,1
7,1,41.0,3.0216221430047145,1
7,1,37.0,2.6079991444230495,1
7,1,40.0,2.979718312661374,1
7,1,40.0,3.3368286576554573,1
7,0,34.0,2.7641097602792963,1
7,0,27.0,3.605468680855194,1
1,1,30.0,2.836452374221092,1
7,1,36.0,3.020491712282511,1
7,0,35.0,3.2118387959078305,1
7,0,48.0,3.4752113588580547,1
7,0,40.0,3.6056443071651634,1
7,1,31.0,3.2975352422628204,1
7,1,44.0,2.5309840343326866,1
7,1,30.0,3.4862562897635434,1
2,0,40.0,2.9296724898708866,0
7,0,40.0,3.713017267290373,1
7,0,37.0,2.689358300598767,1
7,1,42.0,3.697533788878235,1
7,1,40.0,3.5277208770385937,1
2,1,48.0,2.5824668689681984,0
7,1,25.0,3.0847865381649466,1
1,0,40.0,3.6554761627586316,0
7,1,37.0,3.123549070599932,0
7,1,30.0,3.1492419597147756,1
7,1,36.0,3.6317558730109774,1
7,1,32.0,2.6498430959685155,1
7,1,34.0,2.9215185551258487,1
7,1,53.0,2.8156148065691187,1
7,1,49.0,3.4043129767745692,1
7,1,42.0,3.250888425461521,0
7,0,55.0,3.0436295230001216,1
7,0,39.0,3.3824715912867553,1
3,0,38.0,3.5898618958851114,0
7,1,43.0,2.959093981289159,1
7,1,23.0,3.1315810230160572,1
7,1,42.0,3.4226053459528702,1
7,1,39.0,3.3143426237875113,1
2,1,39.0,2.577178923446685,1
7,1,37.0,3.361161518374616,0
7,0,49.0,3.569802233631091,1
7,1,33.0,4.008008759627351,1
7,1,33.0,3.1032469250409473,1
7,1,32.0,2.844137918298335,1
2,0,34.0,3.071840504163552,0
7,1,31.0,3.273605815286634,0
7,1,33.0,3.772724611283904,1
7,1,37.0,3.13977233301876,1
7,1,40.0,3.0650287650504784,1
7,1,33.0,3.191790665445367,1
3,1,25.0,2.65353384266829,1
7,1,31.0,3.0342013864950497,1
7,1,39.0,3.7277455682236758,1
7,0,52.0,2.872168320044697,1
2,1,34.0,2.6638225319925377,0
7,1,30.0,2.963933842804808,1
7,0,39.0,2.8757869774232447,1
5,1,33.0,3.516964983828661,1
7,0,28.0,3.162246821472692,1
7,0,36.0,3.598492428431944,0
7,1,50.0,2.7235776986229814,1
7,1,40.0,3.409164413800418,1
7,0,25.0,3.028660258294382,1
7,0,36.0,3.1085994563420636,1
7,0,50.0,3.387465768005638,1
7,0,30.0,3.17858995826325,1
7,1,39.0,3.3613596977070546,1
7,1,44.0,3.4289341489592027,1
7,1,30.0,3.178505013562913,1
7,1,32.0,3.569946615862564,1
7,1,54.0,2.779311541663435,1
7,1,36.0,2.967621899118955,1
7,1,33.0,3.0984442220043293,0
4,1,41.0,3.3776664815638755,1
7,1,27.0,3.020932833397168,1
7,1,45.0,3.380583091171973,1
7,1,32.0,4.090257961786783,1
0,1,40.0,3.280528274294512,1
7,1,27.0,3.212280679216835,1
7,1,42.0,3.092827803345869,0
2,0,34.0,3.654312934707155,0
3,1,28.0,2.585526067071358,1
7,1,35.0,3.0431605262585593,1
7,1,34.0,2.509920538088618,1
7,1,37.0,3.3892921510353977,1
7,1,42.0,3.3304889198201053,0
7,0,31.0,3.5053095197615094,1
4,1,25.0,3.1279851023718206,1
7,1,35.0,2.8829122757854364,1
7,1,36.0,4.223783612412651,1
7,1,42.0,3.0602357985320974,1
1,0,37.0,2.821189348462633,1
2,1,30.0,2.7874710409980907,1
7,0,37.0,3.5574661878219835,1
7,1,36.0,3.5367034700794893,1
7,0,30.0,3.1709024392368494,1
